"512","39"
"513","39"
"515","39"
"7","39"
"260","39"
"14","39"
"4","39"
"10","39"
"17","39"
"35","39"
"42","39"
"54","39"
"55","39"
"57","39"
"58","39"
"59","39"
"65","39"
"72","39"
"78","39"
"81","39"
"100","39"
"123","39"
"124","39"
"127","39"
"142","39"
"145","39"
"152","39"
"153","39"
"158","39"
"171","39"
"177","39"
"182","39"
"183","39"
"184","39"
"185","39"
"186","39"
"191","39"
"196","39"
"197","39"
"202","39"
"214","39"
"239","39"
"242","39"
"243","39"
"244","39"
"245","39"
"258","39"
"266","39"
"269","39"
"272","39"
"281","39"
"282","39"
"288","39"
"307","39"
"315","39"
"319","39"
"325","39"
"336","39"
"340","39"
"346","39"
"204","39"
"386","39"
"388","39"
"411","39"
"422","39"
"424","39"
"434","39"
"436","39"
"441","39"
"450","39"
"455","39"
"463","39"
"466","39"
"470","39"
"471","39"
"474","39"
"482","39"
"530","39"
"539","39"
"540","39"
"546","39"
"547","39"
"548","39"
"552","39"
"557","39"
"562","39"
"565","39"
"581","39"
"584","39"
"588","39"
"598","39"
"601","39"
"603","39"
"510","33"
"514","33"
"160","33"
"414","33"
"17","33"
"18","33"
"22","33"
"39","33"
"43","33"
"44","33"
"49","33"
"50","33"
"51","33"
"52","33"
"53","33"
"61","33"
"92","33"
"94","33"
"103","33"
"107","33"
"109","33"
"117","33"
"118","33"
"119","33"
"128","33"
"143","33"
"146","33"
"147","33"
"164","33"
"167","33"
"174","33"
"175","33"
"176","33"
"187","33"
"188","33"
"189","33"
"190","33"
"198","33"
"206","33"
"207","33"
"220","33"
"210","33"
"222","33"
"221","33"
"219","33"
"223","33"
"231","33"
"246","33"
"249","33"
"250","33"
"252","33"
"256","33"
"259","33"
"263","33"
"273","33"
"284","33"
"286","33"
"290","33"
"292","33"
"293","33"
"300","33"
"303","33"
"321","33"
"337","33"
"348","33"
"349","33"
"353","33"
"358","33"
"359","33"
"377","33"
"378","33"
"383","33"
"392","33"
"403","33"
"406","33"
"408","33"
"423","33"
"433","33"
"437","33"
"445","33"
"384","33"
"457","33"
"472","33"
"473","33"
"479","33"
"483","33"
"484","33"
"490","33"
"491","33"
"492","33"
"493","33"
"501","33"
"504","33"
"506","33"
"522","33"
"532","33"
"541","33"
"545","33"
"566","33"
"572","33"
"573","33"
"574","33"
"575","33"
"595","33"
"604","33"
"510","27"
"512","27"
"17","27"
"30","27"
"40","27"
"41","27"
"161","27"
"63","27"
"65","27"
"94","27"
"103","27"
"290","27"
"303","27"
"306","27"
"337","27"
"340","27"
"358","27"
"359","27"
"431","27"
"2","21"
"418","21"
"19","21"
"20","21"
"39","21"
"154","21"
"71","21"
"86","21"
"97","21"
"98","21"
"99","21"
"106","21"
"111","21"
"114","21"
"125","21"
"137","21"
"139","21"
"138","21"
"199","21"
"174","21"
"175","21"
"198","21"
"200","21"
"204","21"
"217","21"
"240","21"
"247","21"
"268","21"
"270","21"
"300","21"
"318","21"
"326","21"
"335","21"
"338","21"
"327","21"
"349","21"
"355","21"
"165","43"
"513","43"
"413","43"
"414","43"
"22","43"
"156","43"
"23","43"
"40","43"
"3","43"
"162","43"
"56","43"
"67","43"
"69","43"
"160","43"
"70","43"
"78","43"
"79","43"
"80","43"
"84","43"
"86","43"
"88","43"
"95","43"
"96","43"
"102","43"
"104","43"
"105","43"
"110","43"
"111","43"
"116","43"
"123","43"
"126","43"
"129","43"
"135","43"
"141","43"
"208","43"
"169","43"
"171","43"
"180","43"
"199","43"
"200","43"
"210","43"
"211","43"
"218","43"
"224","43"
"234","43"
"242","43"
"243","43"
"244","43"
"245","43"
"251","43"
"274","43"
"301","43"
"308","43"
"311","43"
"323","43"
"328","43"
"329","43"
"330","43"
"331","43"
"337","43"
"341","43"
"343","43"
"347","43"
"351","43"
"356","43"
"360","43"
"166","43"
"376","43"
"382","43"
"391","43"
"406","43"
"407","43"
"424","43"
"425","43"
"430","43"
"445","43"
"446","43"
"471","43"
"487","43"
"489","43"
"492","43"
"499","43"
"521","43"
"525","43"
"529","43"
"533","43"
"542","43"
"551","43"
"142","43"
"561","43"
"567","43"
"573","43"
"575","43"
"591","43"
"597","43"
"605","43"
"413","15"
"29","15"
"36","15"
"94","15"
"140","15"
"271","15"
"298","15"
"299","15"
"310","15"
"354","15"
"356","15"
"358","15"
"359","15"
"408","15"
"474","15"
"510","15"
"583","15"
"415","22"
"151","22"
"155","22"
"29","22"
"45","22"
"46","22"
"76","22"
"112","22"
"113","22"
"137","22"
"139","22"
"138","22"
"253","22"
"310","22"
"355","22"
"390","22"
"433","22"
"558","22"
"559","22"
"563","22"
"564","22"
"605","22"
"510","31"
"29","31"
"34","31"
"36","31"
"94","31"
"250","31"
"278","31"
"310","31"
"354","31"
"356","31"
"358","31"
"359","31"
"475","31"
"159","45"
"56","45"
"87","45"
"116","45"
"140","45"
"192","45"
"193","45"
"206","45"
"213","45"
"247","45"
"249","45"
"421","45"
"453","45"
"506","45"
"3","8"
"69","8"
"70","8"
"86","8"
"89","8"
"129","8"
"227","8"
"240","8"
